FID RT (min),FID Signal,,MS RT (min),MS Signal
12.89582605,3.647441533,,,
12.89665938,3.650763867,,,
12.89749272,3.653802011,,,
12.89832605,3.655097933,,,
12.89915938,3.654883989,,,
12.89999272,3.652375733,,,
12.90082605,3.649807978,,,
12.90165938,3.649161311,,,
12.90249272,3.648400522,,,
12.90332605,3.649873467,,,
12.90415938,3.650765056,,,
12.90499272,3.651894556,,,
12.90582605,3.649903089,,,
12.90665938,3.646640144,,,
12.90749272,3.641421667,,,
12.90832605,3.6386339,,,
12.90915938,3.635250667,,,
12.90999272,3.632775622,,,
12.91082605,3.629026678,,,
12.91165938,3.627386167,,,
12.91249272,3.626963144,,,
12.91332605,3.624350122,,,
12.91415938,3.621578989,,,
12.91499272,3.61782,,,
12.91582605,3.6147711,,,
12.91665938,3.6111102,,,
12.91749272,3.608891933,,,
12.91832605,3.608281844,,,
12.91915938,3.607239567,,,
12.91999272,3.607047967,,,
12.92082605,3.607056267,,,
12.92165938,3.607462322,,,
12.92249272,3.6050504,,,
12.92332605,3.599899633,,,
12.92415938,3.595205344,,,
12.92499272,3.593101989,,,
12.92582605,3.593468144,,,
12.92665938,3.593274289,,,
12.92749272,3.592160422,,,
12.92832605,3.589644778,,,
12.92915938,3.589647344,,,
12.92999272,3.590194511,,,
12.93082605,3.591435889,,,
12.93165938,3.593390711,,,
12.93249272,3.5938809,,,
12.93332605,3.594455589,,,
12.93415938,3.593480933,,,
12.93499272,3.593428467,,,
12.93582605,3.593546833,,,
12.93665938,3.595414122,,,
12.93749272,3.598381778,,,
12.93832605,3.599181456,,,
12.93915938,3.5954059,,,
12.93999272,3.591002522,,,
12.94082605,3.5914012,,,
12.94165938,3.592042656,,,
12.94249272,3.590867789,,,
12.94332605,3.587033922,,,
12.94415938,3.586480944,,,
12.94499272,3.590696256,,,
12.94582605,3.595068822,,,
12.94665938,3.595537144,,,
12.94749272,3.5915708,,,
12.94832605,3.5897379,,,
12.94915938,3.590602833,,,
12.94999272,3.591137511,,,
12.95082605,3.591154667,,,
12.95165938,3.589519267,,,
12.95249272,3.589824067,,,
12.95332605,3.591266944,,,
12.95415938,3.593497456,,,
12.95499272,3.595269789,,,
12.95582605,3.595304578,,,
12.95665938,3.5966037,,,
12.95749272,3.597092356,,,
12.95832605,3.5957617,,,
12.95915938,3.593189222,,,
12.95999272,3.592683456,,,
12.96082605,3.592789011,,,
12.96165938,3.5939784,,,
12.96249272,3.595904311,,,
12.96332605,3.598600089,,,
12.96415938,3.6003996,,,
12.96499272,3.600728744,,,
12.96582605,3.600173411,,,
12.96665938,3.5988313,,,
12.96749272,3.596802789,,,
12.96832605,3.594208011,,,
12.96915938,3.592411544,,,
12.96999272,3.591512411,,,
12.97082605,3.591239333,,,
12.97165938,3.591869811,,,
12.97249272,3.592707489,,,
12.97332605,3.592885089,,,
12.97415938,3.591711122,,,
12.97499272,3.590079933,,,
12.97582605,3.589614533,,,
12.97665938,3.589349244,,,
12.97749272,3.5908665,,,
12.97832605,3.594365889,,,
12.97915938,3.596907022,,,
12.97999272,3.596148656,,,
12.98082605,3.595071111,,,
12.98165938,3.597029856,,,
12.98249272,3.598322578,,,
12.98332605,3.597781456,,,
12.98415938,3.597887222,,,
12.98499272,3.598188633,,,
12.98582605,3.598276644,,,
12.98665938,3.595230033,,,
12.98749272,3.593727233,,,
12.98832605,3.595462456,,,
12.98915938,3.597134867,,,
12.98999272,3.5983931,,,
12.99082605,3.598209611,,,
12.99165938,3.597747689,,,
12.99249272,3.595479678,,,
12.99332605,3.590880211,,,
12.99415938,3.589382611,,,
12.99499272,3.592170156,,,
12.99582605,3.598248044,,,
12.99665938,3.601555111,,,
12.99749272,3.601979011,,,
12.99832605,3.6002975,,,
12.99915938,3.602455978,,,
12.99999272,3.603052389,,,
13.00082605,3.603623622,,,
13.00165938,3.602229044,,,
13.00249272,3.600845078,,,
13.00332605,3.599004167,,,
13.00415938,3.598247389,,,
13.00499272,3.6012053,,,
13.00582605,3.603312278,,,
13.00665938,3.604706533,,,
13.00749272,3.604626067,,,
13.00832605,3.605609856,,,
13.00915938,3.604773856,,,
13.00999272,3.601162778,,,
13.01082605,3.598324567,,,
13.01165938,3.597136311,,,
13.01249272,3.600701067,,,
13.01332605,3.602919944,,,
13.01415938,3.604576067,,,
13.01499272,3.6054331,,,
13.01582605,3.607363333,,,
13.01665938,3.609194567,,,
13.01749272,3.609108089,,,
13.01832605,3.605637978,,,
13.01915938,3.601135233,,,
13.01999272,3.600550756,,,
13.02082605,3.603681578,,,
13.02165938,3.606410878,,,
13.02249272,3.604509267,,,
13.02332605,3.603420078,,,
13.02415938,3.604977578,,,
13.02499272,3.6080605,,,
13.02582605,3.606855878,,,
13.02665938,3.604883767,,,
13.02749272,3.603738578,,,
13.02832605,3.604575589,,,
13.02915938,3.604623644,,,
13.02999272,3.603826533,,,
13.03082605,3.604275222,,,
13.03165938,3.605366589,,,
13.03249272,3.6054974,,,
13.03332605,3.604218833,,,
13.03415938,3.600673756,,,
13.03499272,3.599365711,,,
13.03582605,3.600484867,,,
13.03665938,3.6020999,,,
13.03749272,3.600188556,,,
13.03832605,3.597151222,,,
13.03915938,3.597906633,,,
13.03999272,3.601032278,,,
13.04082605,3.602520544,,,
13.04165938,3.602416422,,,
13.04249272,3.602256878,,,
13.04332605,3.600494644,,,
13.04415938,3.599934978,,,
13.04499272,3.599615389,,,
13.04582605,3.600984011,,,
13.04665938,3.600175133,,,
13.04749272,3.597832644,,,
13.04832605,3.5970953,,,
13.04915938,3.595116356,,,
13.04999272,3.593506133,,,
13.05082605,3.592884,,,
13.05165938,3.594764433,,,
13.05249272,3.597523389,,,
13.05332605,3.598314733,,,
13.05415938,3.596968978,,,
13.05499272,3.595812467,,,
13.05582605,3.594043856,,,
13.05665938,3.593933822,,,
13.05749272,3.5933705,,,
13.05832605,3.595449044,,,
13.05915938,3.596484956,,,
13.05999272,3.597203522,,,
13.06082605,3.595707178,,,
13.06165938,3.597087011,,,
13.06249272,3.598275222,,,
13.06332605,3.600087533,,,
13.06415938,3.599925622,,,
13.06499272,3.600944889,,,
13.06582605,3.601748878,,,
13.06665938,3.599489944,,,
13.06749272,3.597487944,,,
13.06832605,3.597653667,,,
13.06915938,3.600482122,,,
13.06999272,3.601933311,,,
13.07082605,3.600953256,,,
13.07165938,3.600376078,,,
13.07249272,3.5979611,,,
13.07332605,3.597313422,,,
13.07415938,3.595567078,,,
13.07499272,3.596557056,,,
13.07582605,3.597450889,,,
13.07665938,3.598634433,,,
13.07749272,3.5977313,,,
13.07832605,3.596727278,,,
13.07915938,3.596824867,,,
13.07999272,3.598360322,,,
13.08082605,3.597133933,,,
13.08165938,3.594336333,,,
13.08249272,3.593420444,,,
13.08332605,3.592806,,,
13.08415938,3.595312389,,,
13.08499272,3.596125033,,,
13.08582605,3.598872156,,,
13.08665938,3.600304844,,,
13.08749272,3.601212789,,,
13.08832605,3.599833022,,,
13.08915938,3.596719556,,,
13.08999272,3.593748056,,,
13.09082605,3.593556311,,,
13.09165938,3.593082533,,,
13.09249272,3.592575433,,,
13.09332605,3.592233156,,,
13.09415938,3.593054067,,,
13.09499272,3.5936256,,,
13.09582605,3.594729422,,,
13.09665938,3.597813311,,,
13.09749272,3.601220656,,,
13.09832605,3.601367722,,,
13.09915938,3.598440744,,,
13.09999272,3.597073544,,,
13.10082605,3.595342867,,,
13.10165938,3.594613822,,,
13.10249272,3.593537533,,,
13.10332605,3.5906655,,,
13.10415938,3.588780322,,,
13.10499272,3.587512622,,,
13.10582605,3.590756089,,,
13.10665938,3.593227644,,,
13.10749272,3.594090033,,,
13.10832605,3.595186933,,,
13.10915938,3.595744289,,,
13.10999272,3.595581711,,,
13.11082605,3.592722189,,,
13.11165938,3.592483456,,,
13.11249272,3.595995589,,,
13.11332605,3.600314511,,,
13.11415938,3.599491122,,,
13.11499272,3.595739978,,,
13.11582605,3.594605878,,,
13.11665938,3.595488978,,,
13.11749272,3.5949171,,,
13.11832605,3.595801333,,,
13.11915938,3.594828889,,,
13.11999272,3.595833222,,,
13.12082605,3.593749967,,,
13.12165938,3.594037144,,,
13.12249272,3.595481267,,,
13.12332605,3.597907089,,,
13.12415938,3.596950533,,,
13.12499272,3.594144667,,,
13.12582605,3.591403978,,,
13.12665938,3.590553056,,,
13.12749272,3.593583378,,,
13.12832605,3.597883444,,,
13.12915938,3.602680744,,,
13.12999272,3.602524567,,,
13.13082605,3.598366,,,
13.13165938,3.595484011,,,
13.13249272,3.594505422,,,
13.13332605,3.594453667,,,
13.13415938,3.594283167,,,
13.13499272,3.594230244,,,
13.13582605,3.597257933,,,
13.13665938,3.599398922,,,
13.13749272,3.599567933,,,
13.13832605,3.5978513,,,
13.13915938,3.595703611,,,
13.13999272,3.595938289,,,
13.14082605,3.594129956,,,
13.14165938,3.594903733,,,
13.14249272,3.595835756,,,
13.14332605,3.597300511,,,
13.14415938,3.598700411,,,
13.14499272,3.597083944,,,
13.14582605,3.597141933,,,
13.14665938,3.597646344,,,
13.14749272,3.599581744,,,
13.14832605,3.599379956,,,
13.14915938,3.5991467,,,
13.14999272,3.599354344,,,
13.15082605,3.597673156,,,
13.15165938,3.595814322,,,
13.15249272,3.596880156,,,
13.15332605,3.601601367,,,
13.15415938,3.602175522,,,
13.15499272,3.596869033,,,
13.15582605,3.589948433,,,
13.15665938,3.587211656,,,
13.15749272,3.5911599,,,
13.15832605,3.597593778,,,
13.15915938,3.600596533,,,
13.15999272,3.598542,,,
13.16082605,3.595477633,,,
13.16165938,3.593691,,,
13.16249272,3.595659811,,,
13.16332605,3.598465467,,,
13.16415938,3.602034311,,,
13.16499272,3.603331111,,,
13.16582605,3.601131633,,,
13.16665938,3.598797089,,,
13.16749272,3.598083378,,,
13.16832605,3.599930511,,,
13.16915938,3.600601633,,,
13.16999272,3.598095667,,,
13.17082605,3.596819022,,,
13.17165938,3.596763322,,,
13.17249272,3.598005589,,,
13.17332605,3.597585767,,,
13.17415938,3.598228856,,,
13.17499272,3.599967089,,,
13.17582605,3.601728778,,,
13.17665938,3.601096422,,,
13.17749272,3.598647211,,,
13.17832605,3.598445389,,,
13.17915938,3.598833511,,,
13.17999272,3.598733789,,,
13.18082605,3.597818889,,,
13.18165938,3.5969602,,,
13.18249272,3.596668389,,,
13.18332605,3.594959656,,,
13.18415938,3.595387333,,,
13.18499272,3.597739356,,,
13.18582605,3.599917867,,,
13.18665938,3.6002802,,,
13.18749272,3.598892078,,,
13.18832605,3.596935356,,,
13.18915938,3.595373122,,,
13.18999272,3.593897767,,,
13.19082605,3.594702278,,,
13.19165938,3.594949856,,,
13.19249272,3.597850511,,,
13.19332605,3.599133767,,,
13.19415938,3.598506478,,,
13.19499272,3.598344256,,,
13.19582605,3.5970208,,,
13.19665938,3.596813911,,,
13.19749272,3.597261078,,,
13.19832605,3.598704844,,,
13.19915938,3.6004002,,,
13.19999272,3.5985414,,,
13.20082605,3.597218989,,,
13.20165938,3.597691878,,,
13.20249272,3.5989578,,,
13.20332605,3.599949,,,
13.20415938,3.600618689,,,
13.20499272,3.600886911,,,
13.20582605,3.601258967,,,
13.20665938,3.601533033,,,
13.20749272,3.601654544,,,
13.20832605,3.602585056,,,
13.20915938,3.602521033,,,
13.20999272,3.602414578,,,
13.21082605,3.601360233,,,
13.21165938,3.599895,,,
13.21249272,3.598946844,,,
13.21332605,3.600328644,,,
13.21415938,3.603806378,,,
13.21499272,3.604702789,,,
13.21582605,3.603738322,,,
13.21665938,3.602032889,,,
13.21749272,3.600975867,,,
13.21832605,3.602587222,,,
13.21915938,3.604403256,,,
13.21999272,3.606356933,,,
13.22082605,3.605661578,,,
13.22165938,3.602392311,,,
13.22249272,3.599200144,,,
13.22332605,3.597892,,,
13.22415938,3.598287389,,,
13.22499272,3.6003266,,,
13.22582605,3.600239189,,,
13.22665938,3.602113178,,,
13.22749272,3.601073833,,,
13.22832605,3.600484344,,,
13.22915938,3.599760267,,,
13.22999272,3.601808422,,,
13.23082605,3.602682344,,,
13.23165938,3.602422589,,,
13.23249272,3.602553633,,,
13.23332605,3.6032977,,,
13.23415938,3.602896056,,,
13.23499272,3.602416556,,,
13.23582605,3.602439722,,,
13.23665938,3.603933044,,,
13.23749272,3.603113556,,,
13.23832605,3.603716144,,,
13.23915938,3.6031284,,,
13.23999272,3.605506544,,,
13.24082605,3.603628033,,,
13.24165938,3.598739256,,,
13.24249272,3.595293667,,,
13.24332605,3.595894033,,,
13.24415938,3.599959744,,,
13.24499272,3.600824778,,,
13.24582605,3.599782833,,,
13.24665938,3.598479156,,,
13.24749272,3.5990415,,,
13.24832605,3.6020392,,,
13.24915938,3.604520767,,,
13.24999272,3.604718678,,,
13.25082605,3.604336878,,,
13.25165938,3.605211833,,,
13.25249272,3.606078389,,,
13.25332605,3.605628333,,,
13.25415938,3.604305422,,,
13.25499272,3.602746044,,,
13.25582605,3.600927333,,,
13.25665938,3.601025033,,,
13.25749272,3.6010816,,,
13.25832605,3.600864944,,,
13.25915938,3.600801744,,,
13.25999272,3.6032585,,,
13.26082605,3.605577489,,,
13.26165938,3.607298022,,,
13.26249272,3.6083564,,,
13.26332605,3.608300278,,,
13.26415938,3.606314667,,,
13.26499272,3.6036451,,,
13.26582605,3.603375733,,,
13.26665938,3.603187167,,,
13.26749272,3.603297267,,,
13.26832605,3.6055399,,,
13.26915938,3.608175556,,,
13.26999272,3.6111747,,,
13.27082605,3.609228922,,,
13.27165938,3.608783967,,,
13.27249272,3.608779756,,,
13.27332605,3.610081944,,,
13.27415938,3.611747744,,,
13.27499272,3.612039978,,,
13.27582605,3.611732567,,,
13.27665938,3.608972833,,,
13.27749272,3.608556011,,,
13.27832605,3.609854989,,,
13.27915938,3.611860744,,,
13.27999272,3.613490222,,,
13.28082605,3.6134723,,,
13.28165938,3.612920211,,,
13.28249272,3.611578467,,,
13.28332605,3.612384822,,,
13.28415938,3.615952189,,,
13.28499272,3.618089578,,,
13.28582605,3.618045544,,,
13.28665938,3.615639033,,,
13.28749272,3.6129142,,,
13.28832605,3.612282322,,,
13.28915938,3.613109311,,,
13.28999272,3.615336722,,,
13.29082605,3.616987322,,,
13.29165938,3.618927722,,,
13.29249272,3.622376133,,,
13.29332605,3.627038711,,,
13.29415938,3.631147956,,,
13.29499272,3.631796322,,,
13.29582605,3.6306145,,,
13.29665938,3.630389378,,,
13.29749272,3.633407211,,,
13.29832605,3.637987111,,,
13.29915938,3.639225556,,,
13.29999272,3.640386156,,,
13.30082605,3.639494122,,,
13.30165938,3.641543589,,,
13.30249272,3.643297033,,,
13.30332605,3.645813889,,,
13.30415938,3.648428289,,,
13.30499272,3.649962444,,,
13.30582605,3.651547311,,,
13.30665938,3.653441689,,,
13.30749272,3.654694333,,,
13.30832605,3.6535707,,,
13.30915938,3.651990467,,,
13.30999272,3.650811078,,,
13.31082605,3.649907656,,,
13.31165938,3.646835911,,,
13.31249272,3.644272933,,,
13.31332605,3.646734444,,,
13.31415938,3.650669389,,,
13.31499272,3.653282056,,,
13.31582605,3.652292167,,,
13.31665938,3.6507758,,,
13.31749272,3.649751333,,,
13.31832605,3.648948989,,,
13.31915938,3.647840522,,,
13.31999272,3.647008856,,,
13.32082605,3.648701911,,,
13.32165938,3.650046633,,,
13.32249272,3.651604367,,,
13.32332605,3.649604567,,,
13.32415938,3.6459764,,,
13.32499272,3.642828433,,,
13.32582605,3.642744422,,,
13.32665938,3.643811856,,,
13.32749272,3.644289656,,,
13.32832605,3.6450718,,,
13.32915938,3.648174078,,,
13.32999272,3.6508896,,,
13.33082605,3.652511267,,,
13.33165938,3.653377267,,,
13.33249272,3.654567833,,,
13.33332605,3.655005656,,,
13.33415938,3.6549189,,,
13.33499272,3.652181178,,,
13.33582605,3.649755878,,,
13.33665938,3.6495898,,,
13.33749272,3.654174822,,,
13.33832605,3.658750356,,,
13.33915938,3.659646078,,,
13.33999272,3.658333656,,,
13.34082605,3.658175722,,,
13.34165938,3.661749744,,,
13.34249272,3.664912233,,,
13.34332605,3.666064567,,,
13.34415938,3.6646956,,,
13.34499272,3.662928489,,,
13.34582605,3.663196656,,,
13.34665938,3.665586478,,,
13.34749272,3.668674078,,,
13.34832605,3.671944644,,,
13.34915938,3.6715923,,,
13.34999272,3.672655111,,,
13.35082605,3.6714637,,,
13.35165938,3.670363722,,,
13.35249272,3.668391478,,,
13.35332605,3.668170911,,,
13.35415938,3.670667244,,,
13.35499272,3.670495444,,,
13.35582605,3.667419733,,,
13.35665938,3.664265889,,,
13.35749272,3.663665078,,,
13.35832605,3.664950456,,,
13.35915938,3.666760078,,,
13.35999272,3.668265578,,,
13.36082605,3.669809922,,,
13.36165938,3.668332089,,,
13.36249272,3.668133189,,,
13.36332605,3.669108556,,,
13.36415938,3.670132811,,,
13.36499272,3.670601278,,,
13.36582605,3.668580678,,,
13.36665938,3.6675375,,,
13.36749272,3.664766911,,,
13.36832605,3.662155422,,,
13.36915938,3.658466378,,,
13.36999272,3.657265967,,,
13.37082605,3.6575864,,,
13.37165938,3.658122322,,,
13.37249272,3.656061567,,,
13.37332605,3.653999267,,,
13.37415938,3.654103811,,,
13.37499272,3.654987167,,,
13.37582605,3.654723533,,,
13.37665938,3.654271011,,,
13.37749272,3.653568811,,,
13.37832605,3.6525241,,,
13.37915938,3.650845389,,,
13.37999272,3.651997589,,,
13.38082605,3.6540901,,,
13.38165938,3.655014689,,,
13.38249272,3.6516867,,,
13.38332605,3.648379633,,,
13.38415938,3.6467361,,,
13.38499272,3.647095644,,,
13.38582605,3.648976378,,,
13.38665938,3.649455889,,,
13.38749272,3.650892978,,,
13.38832605,3.649829311,,,
13.38915938,3.651323344,,,
13.38999272,3.651144822,,,
13.39082605,3.649933956,,,
13.39165938,3.6480389,,,
13.39249272,3.646992789,,,
13.39332605,3.648755244,,,
13.39415938,3.651282656,,,
13.39499272,3.653179322,,,
13.39582605,3.654648722,,,
13.39665938,3.652575889,,,
13.39749272,3.652533989,,,
13.39832605,3.6496099,,,
13.39915938,3.647488167,,,
13.39999272,3.644618444,,,
13.40082605,3.643980122,,,
13.40165938,3.644025367,,,
13.40249272,3.643177144,,,
13.40332605,3.644838411,,,
13.40415938,3.646845378,,,
13.40499272,3.648954867,,,
13.40582605,3.651297056,,,
13.40665938,3.654538911,,,
13.40749272,3.656209844,,,
13.40832605,3.653756489,,,
13.40915938,3.650992522,,,
13.40999272,3.649589133,,,
13.41082605,3.651502622,,,
13.41165938,3.6525449,,,
13.41249272,3.653090078,,,
13.41332605,3.6518852,,,
13.41415938,3.650004244,,,
13.41499272,3.649370444,,,
13.41582605,3.650611622,,,
13.41665938,3.653286667,,,
13.41749272,3.653881211,,,
13.41832605,3.649570733,,,
13.41915938,3.645865467,,,
13.41999272,3.646080678,,,
13.42082605,3.649106856,,,
13.42165938,3.650445478,,,
13.42249272,3.6505983,,,
13.42332605,3.651383678,,,
13.42415938,3.651698456,,,
13.42499272,3.651841678,,,
13.42582605,3.651837089,,,
13.42665938,3.654192389,,,
13.42749272,3.652631467,,,
13.42832605,3.648583544,,,
13.42915938,3.645098722,,,
13.42999272,3.644747056,,,
13.43082605,3.644468778,,,
13.43165938,3.642757733,,,
13.43249272,3.643646756,,,
13.43332605,3.646627211,,,
13.43415938,3.648136233,,,
13.43499272,3.647848356,,,
13.43582605,3.650038322,,,
13.43665938,3.649723789,,,
13.43749272,3.649417222,,,
13.43832605,3.646402822,,,
13.43915938,3.648128056,,,
13.43999272,3.648961256,,,
13.44082605,3.649104111,,,
13.44165938,3.648745356,,,
13.44249272,3.648028144,,,
13.44332605,3.648741856,,,
13.44415938,3.647322833,,,
13.44499272,3.6441173,,,
13.44582605,3.641978456,,,
13.44665938,3.642437322,,,
13.44749272,3.644854367,,,
13.44832605,3.645272033,,,
13.44915938,3.644488267,,,
13.44999272,3.641978744,,,
13.45082605,3.639733733,,,
13.45165938,3.639869267,,,
13.45249272,3.643453722,,,
13.45332605,3.648191144,,,
13.45415938,3.649078133,,,
13.45499272,3.648748133,,,
13.45582605,3.648310878,,,
13.45665938,3.648127867,,,
13.45749272,3.646678467,,,
13.45832605,3.643731144,,,
13.45915938,3.640998811,,,
13.45999272,3.638073356,,,
13.46082605,3.636165678,,,
13.46165938,3.6364824,,,
13.46249272,3.639399878,,,
13.46332605,3.641380944,,,
13.46415938,3.641885933,,,
13.46499272,3.642535,,,
13.46582605,3.645797522,,,
13.46665938,3.648925444,,,
13.46749272,3.649866567,,,
13.46832605,3.648417144,,,
13.46915938,3.648328122,,,
13.46999272,3.6486264,,,
13.47082605,3.646854856,,,
13.47165938,3.644310022,,,
13.47249272,3.643327567,,,
13.47332605,3.645116322,,,
13.47415938,3.6475006,,,
13.47499272,3.649243178,,,
13.47582605,3.650856711,,,
13.47665938,3.651724689,,,
13.47749272,3.649431889,,,
13.47832605,3.648149089,,,
13.47915938,3.646247322,,,
13.47999272,3.646478744,,,
13.48082605,3.646641056,,,
13.48165938,3.649347522,,,
13.48249272,3.651691678,,,
13.48332605,3.652673856,,,
13.48415938,3.651076411,,,
13.48499272,3.647532956,,,
13.48582605,3.644422422,,,
13.48665938,3.643013956,,,
13.48749272,3.645349522,,,
13.48832605,3.646851911,,,
13.48915938,3.647345689,,,
13.48999272,3.646938933,,,
13.49082605,3.647748344,,,
13.49165938,3.6487675,,,
13.49249272,3.649562944,,,
13.49332605,3.651022489,,,
13.49415938,3.653207778,,,
13.49499272,3.6529426,,,
13.49582605,3.650967856,,,
13.49665938,3.648926133,,,
13.49749272,3.648653933,,,
13.49832605,3.649400344,,,
13.49915938,3.647842378,,,
13.49999272,3.647464889,,,
13.50082605,3.645480867,,,
13.50165938,3.645817667,,,
13.50249272,3.645803956,,,
13.50332605,3.646864922,,,
13.50415938,3.647451422,,,
13.50499272,3.647150844,,,
13.50582605,3.648313389,,,
13.50665938,3.648043544,,,
13.50749272,3.648957211,,,
13.50832605,3.649473822,,,
13.50915938,3.649944456,,,
13.50999272,3.649445122,,,
13.51082605,3.647638033,,,
13.51165938,3.648269067,,,
13.51249272,3.651593222,,,
13.51332605,3.654116589,,,
13.51415938,3.653238789,,,
13.51499272,3.6529996,,,
13.51582605,3.652952989,,,
13.51665938,3.655327611,,,
13.51749272,3.655916511,,,
13.51832605,3.657815733,,,
13.51915938,3.6584191,,,
13.51999272,3.656155289,,,
13.52082605,3.654587978,,,
13.52165938,3.6559865,,,
13.52249272,3.658707689,,,
13.52332605,3.659051567,,,
13.52415938,3.657946044,,,
13.52499272,3.655658589,,,
13.52582605,3.656437889,,,
13.52665938,3.657684389,,,
13.52749272,3.659459667,,,
13.52832605,3.658742944,,,
13.52915938,3.659398789,,,
13.52999272,3.660031278,,,
13.53082605,3.660097756,,,
13.53165938,3.658568322,,,
13.53249272,3.658689856,,,
13.53332605,3.6605545,,,
13.53415938,3.662770756,,,
13.53499272,3.664625444,,,
13.53582605,3.665764378,,,
13.53665938,3.665342311,,,
13.53749272,3.663807356,,,
13.53832605,3.658899089,,,
13.53915938,3.654136711,,,
13.53999272,3.653285189,,,
13.54082605,3.655474022,,,
13.54165938,3.656767189,,,
13.54249272,3.655935033,,,
13.54332605,3.656153978,,,
13.54415938,3.658061489,,,
13.54499272,3.658817056,,,
13.54582605,3.659068433,,,
13.54665938,3.657703722,,,
13.54749272,3.6581231,,,
13.54832605,3.660306678,,,
13.54915938,3.662227222,,,
13.54999272,3.662409367,,,
13.55082605,3.661920767,,,
13.55165938,3.663008611,,,
13.55249272,3.663303367,,,
13.55332605,3.662169878,,,
13.55415938,3.660921678,,,
13.55499272,3.6618352,,,
13.55582605,3.664314689,,,
13.55665938,3.666853289,,,
13.55749272,3.6686221,,,
13.55832605,3.6681225,,,
13.55915938,3.666793411,,,
13.55999272,3.664267822,,,
13.56082605,3.662078678,,,
13.56165938,3.662985656,,,
13.56249272,3.664264656,,,
13.56332605,3.666371667,,,
13.56415938,3.665467733,,,
13.56499272,3.665672333,,,
13.56582605,3.663910356,,,
13.56665938,3.664593389,,,
13.56749272,3.6648366,,,
13.56832605,3.664327856,,,
13.56915938,3.660435233,,,
13.56999272,3.6573797,,,
13.57082605,3.658868722,,,
13.57165938,3.660917244,,,
13.57249272,3.6610614,,,
13.57332605,3.660102967,,,
13.57415938,3.659060789,,,
13.57499272,3.656711278,,,
13.57582605,3.6551685,,,
13.57665938,3.654864633,,,
13.57749272,3.656588956,,,
13.57832605,3.655252522,,,
13.57915938,3.652855,,,
13.57999272,3.652956267,,,
13.58082605,3.654171889,,,
13.58165938,3.656554944,,,
13.58249272,3.656890611,,,
13.58332605,3.656572356,,,
13.58415938,3.655391444,,,
13.58499272,3.654451911,,,
13.58582605,3.653571944,,,
13.58665938,3.653060322,,,
13.58749272,3.6511237,,,
13.58832605,3.651320867,,,
13.58915938,3.652992211,,,
13.58999272,3.655665978,,,
13.59082605,3.654053889,,,
13.59165938,3.6514736,,,
13.59249272,3.649678378,,,
13.59332605,3.649416956,,,
13.59415938,3.650233389,,,
13.59499272,3.650063067,,,
13.59582605,3.651878489,,,
13.59665938,3.653546622,,,
13.59749272,3.654774,,,
13.59832605,3.6533159,,,
13.59915938,3.649977756,,,
13.59999272,3.646095289,,,
13.60082605,3.645945911,,,
13.60165938,3.645254722,,,
13.60249272,3.645466467,,,
13.60332605,3.648021456,,,
13.60415938,3.6521716,,,
13.60499272,3.6531948,,,
13.60582605,3.650956178,,,
13.60665938,3.648450656,,,
13.60749272,3.650313722,,,
13.60832605,3.650220911,,,
13.60915938,3.649648978,,,
13.60999272,3.648291367,,,
13.61082605,3.648043256,,,
13.61165938,3.649836878,,,
13.61249272,3.650516389,,,
13.61332605,3.651081256,,,
13.61415938,3.649852167,,,
13.61499272,3.650448922,,,
13.61582605,3.650370133,,,
13.61665938,3.648289289,,,
13.61749272,3.643938122,,,
13.61832605,3.641190478,,,
13.61915938,3.640231233,,,
13.61999272,3.640757611,,,
13.62082605,3.642657433,,,
13.62165938,3.645774367,,,
13.62249272,3.649888944,,,
13.62332605,3.649869811,,,
13.62415938,3.647852689,,,
13.62499272,3.642883433,,,
13.62582605,3.6428052,,,
13.62665938,3.644760756,,,
13.62749272,3.647726056,,,
13.62832605,3.647306944,,,
13.62915938,3.647661833,,,
13.62999272,3.648597867,,,
13.63082605,3.650948822,,,
13.63165938,3.650976933,,,
13.63249272,3.6504505,,,
13.63332605,3.6489115,,,
13.63415938,3.6478727,,,
13.63499272,3.647180367,,,
13.63582605,3.648206267,,,
13.63665938,3.650941144,,,
13.63749272,3.651620667,,,
13.63832605,3.648744111,,,
13.63915938,3.646630133,,,
13.63999272,3.648300067,,,
13.64082605,3.651676533,,,
13.64165938,3.651866133,,,
13.64249272,3.650580044,,,
13.64332605,3.649798022,,,
13.64415938,3.649292267,,,
13.64499272,3.649186222,,,
13.64582605,3.648313633,,,
13.64665938,3.645591289,,,
13.64749272,3.643544711,,,
13.64832605,3.644347378,,,
13.64915938,3.649485244,,,
13.64999272,3.654537256,,,
13.65082605,3.657096944,,,
13.65165938,3.656806767,,,
13.65249272,3.655618567,,,
13.65332605,3.6552615,,,
13.65415938,3.656782178,,,
13.65499272,3.659495856,,,
13.65582605,3.662634244,,,
13.65665938,3.667299033,,,
13.65749272,3.670570322,,,
13.65832605,3.671091167,,,
13.65915938,3.6685837,,,
13.65999272,3.668870267,,,
13.66082605,3.6706724,,,
13.66165938,3.6710752,,,
13.66249272,3.672868811,,,
13.66332605,3.674912689,,,
13.66415938,3.679650889,,,
13.66499272,3.681452311,,,
13.66582605,3.683916533,,,
13.66665938,3.6850826,,,
13.66749272,3.684592356,,,
13.66832605,3.684497,,,
13.66915938,3.687049856,,,
13.66999272,3.691257111,,,
13.67082605,3.6939624,,,
13.67165938,3.695407556,,,
