#"+EI TIC Scan MBPR039_LQ.d "
#Point,X(Minutes),Y(Counts)
265,1.815,0.00191985382042927
266,1.822,0.00209283074880458
267,1.828,0.00259465392562965
268,1.835,0.00320482528836014
269,1.841,0.00310408048392178
270,1.848,0.00309457625708797
271,1.854,0.00274672155497059
272,1.861,0.00222779076984465
273,1.867,0.00198638340826592
274,1.874,0.00171456252081901
275,1.880,0.00187233268626023
276,1.887,0.00214985610980743
277,1.893,0.00196547410923155
278,1.900,0.00184762169649232
279,1.906,0.0019331597379966
280,1.912,0.00226200598644636
281,1.919,0.00203010285170144
282,1.925,0.00209853328490486
283,1.932,0.0023247338835495
284,1.938,0.00257564547196204
285,1.945,0.00247490066752367
286,1.951,0.00232853557428302
287,1.958,0.0019084487482287
288,1.964,0.00178869549012271
289,1.971,0.00193886227409688
290,1.977,0.00183811746965852
291,1.984,0.00169555406715139
292,1.990,0.00202440031560116
293,1.997,0.00243308206945491
294,2.003,0.00268969619396774
295,2.009,0.00284556551404219
296,2.016,0.00292350017407942
297,2.022,0.00288168157601066
298,2.029,0.00256043870902794
299,2.035,0.00218026963567561
300,2.042,0.00223159246057818
301,2.048,0.00194076311946365
302,2.055,0.00163662786078178
303,2.061,0.00139331965383629
304,2.068,0.00160811518028036
305,2.074,0.00180770394379033
306,2.081,0.00174687689205396
307,2.087,0.0019578707277645
308,2.094,0.002488206585091
309,2.100,0.00267829112176717
310,2.107,0.00255663701829442
311,2.113,0.00267258858566688
312,2.119,0.0026763902764004
313,2.126,0.00271440718373564
314,2.132,0.00283416044184162
315,2.139,0.00281895367890753
316,2.145,0.00210803751173867
317,2.152,0.00138571627236924
318,2.158,0.00132679006599963
319,2.165,0.00151877544804256
320,2.171,0.00190464705749517
321,2.178,0.00227721274938046
322,2.184,0.00249200827582452
323,2.191,0.00237795755381882
324,2.197,0.00194836650093069
325,2.204,0.00157770165441217
326,2.210,0.00195216819166422
327,2.216,0.00186663015015994
328,2.223,0.00136480697333487
329,2.229,0.00143133656117152
330,2.236,0.00174877773742072
331,2.242,0.0021707654088418
332,2.249,0.00219167470787618
333,2.255,0.00193886227409688
334,2.262,0.00180390225305681
335,2.268,0.00176588534572157
336,2.275,0.0016803473042173
337,2.281,0.00165373546908264
338,2.288,0.0021365501922401
339,2.294,0.00220688147081028
340,2.301,0.00400698203313356
341,2.307,0.00912785945118945
342,2.314,0.0196433360201149
343,2.320,0.0351124156148212
344,2.326,0.0501443007751723
345,2.333,0.0585726491313935
346,2.339,0.057475861354772
347,2.346,0.0485114746051241
348,2.352,0.0345535670769933
349,2.359,0.0212324427467276
350,2.365,0.0112815172517304
351,2.372,0.00583179358522474
352,2.378,0.00302614582388455
353,2.385,0.00165753715981616
354,2.391,0.00154538728317722
355,2.398,0.00237795755381882
356,2.404,0.00271820887446916
357,2.411,0.00242928037872139
358,2.417,0.00226770852254665
359,2.423,0.00215175695517419
360,2.430,0.00257564547196204
361,2.436,0.0029938314526496
362,2.443,0.00304895596828569
363,2.449,0.00255853786366118
364,2.456,0.00227721274938046
365,2.462,0.00206051637756963
366,2.469,0.0018837377584608
367,2.475,0.00182481155209118
368,2.482,0.00211944258393924
369,2.488,0.00199778848046649
370,2.495,0.00168604984031758
371,2.501,0.00161191687101388
372,2.508,0.00152637882950961
373,2.514,0.00133059175673316
374,2.521,0.00122984695229479
375,2.527,0.000952323528747587
376,2.533,0.000781247445739038
377,2.540,0.001060671714653
378,2.546,0.00201679693413411
379,2.553,0.0023988668528532
380,2.559,0.00189514283066137
381,2.566,0.00137621204553544
382,2.572,0.00113670552932347
383,2.579,0.00116711905519165
384,2.585,0.00148646107680761
385,2.592,0.00195026734629745
386,2.598,0.00241977615188758
387,2.605,0.00255473617292766
388,2.611,0.00231332881134893
389,2.618,0.00208712821270429
390,2.624,0.00194076311946365
391,2.630,0.00170885998471872
392,2.637,0.00190464705749517
393,2.643,0.00207762398587048
394,2.650,0.00375987213545455
395,2.656,0.00638493958695238
396,2.663,0.00986728829885973
397,2.669,0.0122775602239135
398,2.676,0.012728060575836
399,2.682,0.010766388157338
400,2.689,0.00765280344658241
401,2.695,0.00471219566420213
402,2.702,0.00272201056520268
403,2.708,0.00206241722293639
404,2.715,0.00184572085112556
405,2.721,0.00175067858278748
406,2.728,0.00139522049920305
407,2.734,0.0017050582939852
408,2.740,0.00195216819166422
409,2.747,0.00205101215073582
410,2.753,0.00199968932583326
411,2.760,0.00243118122408815
412,2.766,0.00256994293586175
413,2.773,0.00246919813142338
414,2.779,0.00183051408819147
415,2.786,0.00154538728317722
416,2.792,0.00164803293298235
417,2.799,0.00165373546908264
418,2.805,0.00131918668453259
419,2.812,0.00100174550828339
420,2.818,0.00108158101368738
421,2.825,0.00166323969591644
422,2.831,0.00204150792390201
423,2.837,0.00181150563452385
424,2.844,0.0012488554059624
425,2.850,0.00118422666349251
426,2.857,0.00128687231329764
427,2.863,0.00167464476811701
428,2.870,0.00194456481019717
429,2.876,0.00224299753277875
430,2.883,0.00250531419339186
431,2.889,0.00274862240033735
432,2.896,0.00269920042080154
433,2.902,0.002528124337793
434,2.909,0.00215365780054095
435,2.915,0.00215175695517419
436,2.922,0.00178679464475595
437,2.928,0.00146935346850676
438,2.935,0.00125455794206269
439,2.941,0.00097893536388225
440,2.947,0.000959926910214634
441,2.954,0.00077174321890523
442,2.960,0.00095612521948111
443,2.967,0.000883893095544168
444,2.973,0.00116331736445813
445,2.980,0.00152067629340932
446,2.986,0.00166133885054968
447,2.993,0.00157580080904541
448,2.999,0.00162332194321445
449,3.006,0.00131918668453259
450,3.012,0.000918108312145877
451,3.019,0.0011994334264266
452,3.025,0.00140852641677038
453,3.032,0.00112910214785642
454,3.038,0.000999844662916628
455,3.044,0.00139902218993657
456,3.051,0.00185332423259261
457,3.057,0.00193125889262984
458,3.064,0.0013781128909022
459,3.070,0.00142563402507124
460,3.077,0.00176588534572157
461,3.083,0.00177538957255538
462,3.090,0.00151877544804256
463,3.096,0.00163472701541502
464,3.103,0.00182671239745795
465,3.109,0.00229241951231455
466,3.116,0.00265358013199926
467,3.122,0.00342912504163802
468,3.129,0.00493269372674648
469,3.135,0.00701411940335049
470,3.142,0.00993761957742991
471,3.148,0.0139312956929961
472,3.154,0.0176398450035481
473,3.161,0.0194038295039029
474,3.167,0.0185446473981267
475,3.174,0.015662965822116
476,3.180,0.0116920998509509
477,3.187,0.00831429763421546
478,3.193,0.00516079517075788
479,3.200,0.00264787759589898
480,3.206,0.00157199911831189
481,3.213,0.00151497375730904
482,3.219,0.00167654561348378
483,3.226,0.00159290841734626
484,3.232,0.00114240806542375
485,3.239,0.00107968016832062
486,3.245,0.00134960021040077
487,3.251,0.00181720817062414
488,3.258,0.00291399594724561
489,3.264,0.0053185653361991
490,3.271,0.00929513384346447
491,3.277,0.0122186340175439
492,3.284,0.0126387208435982
493,3.290,0.0107511813944039
494,3.297,0.00816032915950777
495,3.303,0.00553716255337669
496,3.310,0.00373896283642017
497,3.316,0.00253572771926004
498,3.323,0.00113480468395671
499,3.329,0.00106257256001976
500,3.336,0.00129827738549821
501,3.342,0.00151877544804256
502,3.349,0.00169745491251815
503,3.355,0.00167654561348378
504,3.361,0.00147315515924028
505,3.368,0.000824966889174556
506,3.374,0.000712817012535619
507,3.381,0.00120513596252689
508,3.387,0.00195026734629745
509,3.394,0.00192365551116279
510,3.400,0.00191415128432898
511,3.407,0.00237035417235178
512,3.413,0.00407541246633698
513,3.420,0.00692858136184622
514,3.426,0.00983687477299154
515,3.433,0.0117168108407188
516,3.439,0.0118802835422603
517,3.446,0.0106599408167993
518,3.452,0.00853289485139305
519,3.458,0.0060522916477691
520,3.465,0.00382260003255768
521,3.471,0.00273721732813678
522,3.478,0.00172786843838634
523,3.484,0.00142183233433771
524,3.491,0.00124125202449536
525,3.497,0.00139902218993657
526,3.504,0.00120893765326041
527,3.510,0.000982737054615773
528,3.517,0.00136860866406839
529,3.523,0.00187423353162699
530,3.530,0.00184191916039204
531,3.536,0.00174877773742072
532,3.543,0.00205101215073582
533,3.549,0.00188563860382756
534,3.556,0.00159861095344655
535,3.562,0.00155869320074455
536,3.568,0.00141422895287067
537,3.575,0.00157009827294512
538,3.581,0.00130397992159849
539,3.588,0.00116141651909137
540,3.594,0.0010112497351172
541,3.601,0.0015168746026758
542,3.607,0.0018438200057588
543,3.614,0.0017050582939852
544,3.620,0.00156059404611132
545,3.627,0.00140662557140362
546,3.633,0.00138761711773601
547,3.640,0.00149026276754113
548,3.646,0.00128116977719735
549,3.653,0.00158720588124598
550,3.659,0.00235134571868416
551,3.665,0.00371995438275255
552,3.672,0.00550294733677498
553,3.678,0.00716808787805818
554,3.685,0.00762619161144774
555,3.691,0.00772313472515259
556,3.698,0.00685064670180899
557,3.704,0.00558658453291249
558,3.711,0.00464566607636547
559,3.717,0.00373135945495312
560,3.724,0.00350705970167525
561,3.730,0.00476732017983822
562,3.737,0.00743800792013834
563,3.743,0.0110325065086846
564,3.750,0.0145604755093942
565,3.756,0.0185085313361582
566,3.763,0.0230325433090509
567,3.769,0.0271782870539581
568,3.775,0.0291703729983243
569,3.782,0.0283606128720838
570,3.788,0.0247737176650046
571,3.795,0.0199113552168283
572,3.801,0.0148360980875747
573,3.808,0.010367210630318
574,3.814,0.00731255212593207
575,3.821,0.00545162451187241
576,3.827,0.00486426329354306
577,3.834,0.00488327174721068
578,3.840,0.00493269372674648
579,3.847,0.00480153539643993
580,3.853,0.00439855617868646
581,3.860,0.00412483444587278
582,3.866,0.00374656621788721
583,3.872,0.00332838023719965
584,3.879,0.00295011200921408
585,3.885,0.00292159932871266
586,3.892,0.00293870693701351
587,3.898,0.00249390912119129
588,3.905,0.00183811746965852
589,3.911,0.00110629200345528
590,3.918,0.000747032229137329
591,3.924,0.000861082951143028
592,3.931,0.00123554948839507
593,3.937,0.00108728354978766
594,3.944,0.000728023775469712
595,3.950,0.000731825466203235
596,3.957,0.000893397322377976
597,3.963,0.000790751672572847
598,3.970,0.000969431137048442
599,3.976,0.00108348185905414
600,3.982,0.00162522278858121
601,3.989,0.00181530732525738
602,3.995,0.0017297692837531
603,4.002,0.00139141880846953
604,4.008,0.00141232810750391
605,4.015,0.00140092303530334
606,4.021,0.00179629887158976
607,4.028,0.00176208365498805
608,4.034,0.00200159017120002
609,4.041,0.00181720817062414
610,4.047,0.000912405776045592
611,4.054,0
612,4.060,3.23143712349481E-05
613,4.067,0.000321242866982719
614,4.073,0.000940918456547017
615,4.079,0.001427534870438
616,4.086,0.00218407132640914
617,4.092,0.00332267770109937
618,4.099,0.0044213663230876
619,4.105,0.00519501038735959
620,4.112,0.00537559069720195
621,4.118,0.00495550387114762
622,4.125,0.00468558382906747
623,4.131,0.00432062151864923
624,4.138,0.00374086368178693
625,4.144,0.00360590366074685
626,4.151,0.00393855159993014
627,4.157,0.00446698661188988
628,4.164,0.00417235558004182
629,4.170,0.00382069918719092
630,4.177,0.00452401197289273
631,4.183,0.0127185563490022
632,4.189,0.0797556698985853
633,4.196,0.471835440319044
634,4.202,2.00602674428604
635,4.209,6.09108600085933
636,4.215,13.7674884426701
637,4.222,24.3725632588032
638,4.228,35.7893484685231
639,4.235,46.2080111812286
640,4.241,54.9362597126545
641,4.248,61.7185254032396
642,4.254,66.6415248186156
643,4.261,70.341109742418
644,4.267,73.4826368800649
645,4.274,76.2922231930051
646,4.280,78.6652309454888
647,4.286,80.5770631984704
648,4.293,82.3602462370295
649,4.299,84.4429264715756
650,4.306,86.75001290674
651,4.312,88.6925476140855
652,4.319,90.1076509558249
653,4.325,91.5187092986238
654,4.332,93.0617015166389
655,4.338,94.353660492138
656,4.345,95.5117239200024
657,4.351,96.6703880150027
658,4.358,97.5905644469076
659,4.364,98.2932993756179
660,4.371,99.1159244233006
661,4.377,99.958112971498
662,4.384,100
663,4.390,93.1982658511685
664,4.396,70.1375216002563
665,4.403,35.9657431168678
666,4.409,10.3583774018987
667,4.416,1.23610453524217
668,4.422,0.119101268145185
669,4.429,0.0818580048742237
670,4.435,0.0694987082995395
671,4.442,0.0659878469071307
672,4.448,0.0678734855109583
673,4.455,0.0707437620147684
674,4.461,0.0686756422557317
675,4.468,0.0600153907647656
676,4.474,0.0479583286033964
677,4.481,0.0380302132528003
678,4.487,0.0319893266772318
679,4.493,0.0292464068129948
680,4.500,0.0282693722944793
681,4.506,0.0272980403120641
682,4.513,0.0260548874422019
683,4.519,0.0247718168196378
684,4.526,0.0243821435194517
685,4.532,0.0239544533119303
686,4.539,0.0224128677194866
687,4.545,0.0207819423948051
688,4.552,0.0196718487006163
689,4.558,0.0191776289052583
690,4.565,0.019458954019539
691,4.571,0.0198714374641263
692,4.578,0.0206032629303295
693,4.584,0.022466091389756
694,4.591,0.0252603340788956
695,4.597,0.0283739187896512
696,4.603,0.0306682391473325
697,4.610,0.0309552667977135
698,4.616,0.0287369802547026
699,4.623,0.0251063656041879
700,4.629,0.0228652689167759
701,4.636,0.0221904688115755
702,4.642,0.0221030299247045
703,4.649,0.0210898793442205
704,4.655,0.0189362215436796
705,4.662,0.0180827419740036
706,4.668,0.0201090431349715
707,4.675,0.0256214946985803
708,4.681,0.0328561121644751
709,4.688,0.0385529457286598
710,4.694,0.0383913738724851
711,4.700,0.0329112366801112
712,4.707,0.0252242180169271
713,4.713,0.0184952254185909
714,4.720,0.013908485548595
715,4.726,0.011914498758862
716,4.733,0.0113917662830026
717,4.739,0.0108595295803093
718,4.746,0.0104413435996217
719,4.752,0.00950422683380825
720,4.759,0.00926662116296305
721,4.765,0.00949472260697445
722,4.772,0.0101353074955731
723,4.778,0.0102987801971146
724,4.785,0.00995852887646429
725,4.791,0.0094871192255074
726,4.798,0.00961257501971367
727,4.804,0.00985968491739268
728,4.810,0.00960877332898014
729,4.817,0.00937116765813494
730,4.823,0.00915257044095735
731,4.830,0.00931984483323237
732,4.836,0.00984637899982535
733,4.843,0.0107359746314698
734,4.849,0.0112092851277935
735,4.856,0.0108177109822406
736,4.862,0.0100155542374671
737,4.869,0.00916587635852468
738,4.875,0.00893587406914652
739,4.882,0.00888455124424396
740,4.888,0.008892154625711
741,4.895,0.00853099400602629
742,4.901,0.00830289256201489
743,4.907,0.0079702446228316
744,4.914,0.00765470429194917
745,4.920,0.00792842602476285
746,4.927,0.00832190101568251
747,4.933,0.00836752130448479
748,4.940,0.00820785029367681
749,4.946,0.00792272348866256
750,4.953,0.00740379270353663
751,4.959,0.00704643377458544
752,4.966,0.00717379041415847
753,4.972,0.00714337688829028
754,4.979,0.00716808787805818
755,4.985,0.00708254983655391
756,4.992,0.00779346600372277
757,4.998,0.00804817928286883
758,5.004,0.00769842373538468
759,5.011,0.00714717857902381
760,5.017,0.00703883039311839
761,5.024,0.00735627156936759
762,5.030,0.00708445068192067
763,5.037,0.00690387037207832
764,5.043,0.00737718086840197
765,5.050,0.00763189414754803
766,5.056,0.0069494906608806
767,5.063,0.00637733620548534
768,5.069,0.00664535540219873
769,5.076,0.00720800563076018
770,5.082,0.00682213402130756
771,5.089,0.00608840770973757
772,5.095,0.00569873440955143
773,5.102,0.00624997956591231
774,5.108,0.00692668051647945
775,5.114,0.00707114476435334
776,5.121,0.00657882581436207
777,5.127,0.00621196265857707
778,5.134,0.00601617558580062
779,5.140,0.00568923018271762
780,5.147,0.00570443694565171
781,5.153,0.00572914793541962
782,5.160,0.00543451690357156
783,5.166,0.00570823863638524
784,5.173,0.00590212486379493
785,5.179,0.00546683127480651
786,5.186,0.00546302958407298
787,5.192,0.00563980820318182
788,5.199,0.00577666906958866
789,5.205,0.00628419478251402
790,5.211,0.00666626470123311
791,5.218,0.00644006410258847
792,5.224,0.00614543307074042
793,5.231,0.00624427702981202
794,5.237,0.00620626012247679
795,5.244,0.00591543078136226
796,5.250,0.00581468597692389
797,5.257,0.00566261834758296
798,5.263,0.00543451690357156
799,5.270,0.00543831859430508
800,5.276,0.00589642232769464
801,5.283,0.00612262292633928
802,5.289,0.00589452148232788
803,5.296,0.00566642003831648
804,5.302,0.00559228706901278
805,5.309,0.00619865674100974
806,5.315,0.00613022630780632
807,5.321,0.00614163138000689
808,5.328,0.00692668051647945
809,5.334,0.00772883726125287
810,5.341,0.00742280115720425
811,5.347,0.00662634694853111
812,5.354,0.00639824550451972
813,5.360,0.00608840770973757
814,5.367,0.00575195807982075
815,5.373,0.00547823634700708
816,5.380,0.00523492814006159
817,5.386,0.00531476364546558
818,5.393,0.00519120869662607
819,5.399,0.00489467681941125
820,5.406,0.0044954992923913
821,5.412,0.00432632405474952
822,5.418,0.00494409879894705
823,5.425,0.00536418562500138
824,5.431,0.00565691581148267
825,5.438,0.00582038851302417
826,5.444,0.00665866131976606
827,5.451,0.00739999101280311
828,5.457,0.00786949981839323
829,5.464,0.00814512239657367
830,5.470,0.00790181418962818
831,5.477,0.00736767664156816
832,5.483,0.00745701637380596
833,5.490,0.00750073581724147
834,5.496,0.00744941299233891
835,5.503,0.00709585575412124
836,5.509,0.00680122472227319
837,5.516,0.00645146917478904
838,5.522,0.00617204490587508
839,5.528,0.00583939696669179
840,5.535,0.00521591968639397
841,5.541,0.00408301584780403
842,5.548,0.00379028566132273
843,5.554,0.00361730873294742
844,5.561,0.00426359615764638
845,5.567,0.00456963226169501
846,5.574,0.00469508805590128
847,5.580,0.00473120411786975
848,5.587,0.00437384518891856
849,5.593,0.00442706885918788
850,5.600,0.00452591281825949
851,5.606,0.00421607502347734
852,5.613,0.00395756005359776
853,5.619,0.00397846935263213
854,5.625,0.00422748009567791
855,5.632,0.00429400968351457
856,5.638,0.00408301584780403
857,5.645,0.00375416959935426
858,5.651,0.00365722648564942
859,5.658,0.00374846706325398
860,5.664,0.00406590823950317
861,5.671,0.00420466995127677
862,5.677,0.00423888516787848
863,5.684,0.00436624180745151
864,5.690,0.00447649083872369
865,5.697,0.00459244240609615
866,5.703,0.00431872067328247
867,5.710,0.00402408964143441
868,5.716,0.00360020112464657
869,5.723,0.00313639485515672
870,5.729,0.00280944945207372
871,5.735,0.00298622807118255
872,5.742,0.00351656392850905
873,5.748,0.00404880063120232
874,5.755,0.00410772683757193
875,5.761,0.00396136174433128
876,5.768,0.00340251320650335
877,5.774,0.00350135716557496
878,5.781,0.00364011887734856
879,5.787,0.00363441634124828
880,5.794,0.0035241673099761
881,5.800,0.00297102130824846
882,5.807,0.00348615040264087
883,5.813,0.00321052782446043
884,5.820,0.0034500343406724
885,5.826,0.00348805124800763
886,5.832,0.00356218421731133
887,5.839,0.00372185522811931
888,5.845,0.00392904737309633
889,5.852,0.00382830256865796
890,5.858,0.00380739326962359
891,5.865,0.00343102588700478
892,5.871,0.0034994563202082
893,5.878,0.00342152166017097
894,5.884,0.00363061465051475
895,5.891,0.00387582370282701
896,5.897,0.0032466438864289
897,5.904,0.00313639485515672
898,5.910,0.0029938314526496
899,5.917,0.0032067261337269
900,5.923,0.00387962539356053
901,5.930,0.00364962310418237
902,5.936,0.00320292444299338
903,5.942,0.00316680838102491
904,5.949,0.00344623264993887
905,5.955,0.00368954085688436
906,5.962,0.00344813349530563
907,5.968,0.0031325931644232
908,5.975,0.00302234413315102
909,5.981,0.00279614353450639
910,5.988,0.00218217048104237
911,5.994,0.0020320036970682
912,6.001,0.00247109897679015
913,6.007,0.00308887372098768
914,6.014,0.00378078143448892
915,6.020,0.00401648625996737
916,6.027,0.00394425413603043
917,6.033,0.00329986755669823
918,6.039,0.00301283990631722
919,6.046,0.00329036332986442
920,6.052,0.00320862697909367
921,6.059,0.00272581225593621
922,6.065,0.00262886914223136
923,6.072,0.00288168157601066
924,6.078,0.00320102359762662
925,6.085,0.00330557009279851
926,6.091,0.00314970077272405
927,6.098,0.00321623036056071
928,6.104,0.00314779992735729
